SeqID	genomic_accession	Entrez_Gene_ID	SomaId	Target_Name	Target_longname	UniProt	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	seq_type	CHR_protein	coding_region_start	coding_region_end	STRAND	SOURCE	NOTES
15579-26	NC_000004.12	133121.0	SL008780	ENPP6	Ectonucleotide pyrophosphatase/phosphodiesterase family member 6	Q6UWR7	Human	ENPP6	ENSG00000164303	HGNC:23409	chromosome	4	184088706.0	184217873.0	-	NCBI	
8273-84	NC_000005.10	133396.0	SL007540	IL31R	Interleukin-31 receptor subunit alpha	Q8NI17	Human	IL31RA	ENSG00000164509	HGNC:18969	chromosome	5	55839789.0	55922850.0	+	NCBI	
12338-27	NC_000005.10	133584.0	SL019671	EGFLA	Pikachurin	Q63HQ2	Human	EGFLAM	ENSG00000164318	HGNC:26810	chromosome	5	38258559.0	38465480.0	+	NCBI	
22505-24	NC_000005.10	133686.0	SL022938	NAKD2	NAD kinase 2, mitochondrial	Q4G0N4	Human	NADK2	ENSG00000152620	HGNC:26404	chromosome	5	36192589.0	36242279.0	-	NCBI	
13688-2	NC_000005.10	133690.0	SL020217	CAPSL	Calcyphosin-like protein	Q8WWF8	Human	CAPSL	ENSG00000152611	HGNC:28375	chromosome	5	35904288.0	35938779.0	-	NCBI	
10535-25	NC_000016.10	1339.0	SL018731	CX6A2	Cytochrome c oxidase subunit 6A2, mitochondrial	Q02221	Human	COX6A2	ENSG00000156885	HGNC:2279	chromosome	16	31427731.0	31428360.0	-	NCBI	
19115-13	NC_000005.10	134147.0	SL015135	CMBL	Carboxymethylenebutenolidase homolog	Q96DG6	Human	CMBL	ENSG00000164237	HGNC:25090	chromosome	5	10277595.0	10307902.0	-	NCBI	
9889-42	NC_000005.10	134265.0	SL019159	AF1L1	Actin filament-associated protein 1-like 1	Q8TED9	Human	AFAP1L1	ENSG00000157510	HGNC:26714	chromosome	5	149271859.0	149343637.0	+	NCBI	
21002-1	NC_000005.10	134492.0	SL022148	NUDC2	NudC domain-containing protein 2	Q8WVJ2	Human	NUDCD2	ENSG00000170584	HGNC:30535	chromosome	5	163446526.0	163460102.0	-	NCBI	
8903-1	NC_000008.11	1345.0	SL008020	COX6C	Cytochrome c oxidase subunit 6C	P09669	Human	COX6C	ENSG00000164919	HGNC:2285	chromosome	8	99877865.0	99893707.0	-	NCBI	
19124-9	NC_000005.10	134510.0	SL013222	UBCP1	Ubiquitin-like domain-containing CTD phosphatase 1	Q8WVY7	Human	UBLCP1	ENSG00000164332	HGNC:28110	chromosome	5	159263290.0	159286036.0	+	NCBI	
23601-43	NC_000005.10	134526.0	SL023533	ACO12	Acyl-coenzyme A thioesterase 12	Q8WYK0	Human	ACOT12	ENSG00000172497	HGNC:24436	chromosome	5	81308609.0	81394134.0	-	NCBI	
8390-25	NC_000019.10	1346.0	SL018487	CX7A1	Cytochrome c oxidase subunit 7A1, mitochondrial	P24310	Human	COX7A1	ENSG00000161281	HGNC:2287	chromosome	19	36150922.0	36152447.0	-	NCBI	
20955-20	NC_000006.12	134637.0	SL021949	ADAT2	tRNA-specific adenosine deaminase 2	Q7Z6V5	Human	ADAT2	ENSG00000189007	HGNC:21172	chromosome	6	143422832.0	143450695.0	-	NCBI	
25299-11	NC_000006.12	135112.0	SL023692	NCOA7	Nuclear receptor coactivator 7	Q8NI08	Human	NCOA7	ENSG00000111912	HGNC:21081	chromosome	6	125781115.0	125932034.0	+	NCBI	
23627-3	NC_000006.12	135154.0	SL017257	CF057	UPF0369 protein C6orf57	Q5VUM1	Human	SDHAF4	ENSG00000154079	HGNC:20957	chromosome	6	70566930.0	70598428.0	+	NCBI	
3290-50	NC_000006.12	135228.0	SL008773	CD109	CD109 antigen	Q6YHK3	Human	CD109	ENSG00000156535	HGNC:21685	chromosome	6	73679192.0	73828313.0	+	NCBI	
17453-34	NC_000003.12	1356.0	SL000351	Ceruloplasmin	Ceruloplasmin	P00450	Human	CP	ENSG00000047457	HGNC:2295	chromosome	3	149162414.0	149221829.0	-	NCBI	
22815-4	NT_167245.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1391916.0	1404652.0	+	NCBI	
22815-4	NT_167246.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1446862.0	1459457.0	+	NCBI	
22815-4	NT_113891.3	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1615945.0	1628543.0	+	NCBI	
22815-4	NT_167248.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1391268.0	1403864.0	+	NCBI	
22815-4	NC_000006.12	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	chromosome	6	30136140.0	30148735.0	+	NCBI	
22815-4	NT_167249.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1435079.0	1447667.0	+	NCBI	
22815-4	NT_167247.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1480229.0	1492817.0	+	NCBI	
22815-4	NT_167244.2	135644.0	SL022861	TRI40	Tripartite motif-containing protein 40	Q6P9F5	Human	TRIM40	ENSG00000228001|ENSG00000172524|ENSG00000224496|ENSG00000237046|ENSG00000204614	HGNC:18736	alternate scaffold	6	1394236.0	1406831.0	+	NCBI	
19760-26	NC_000007.14	1357.0	SL009336	CBPA1	Carboxypeptidase A1	P15085	Human	CPA1	ENSG00000091704	HGNC:2296	chromosome	7	130380494.0	130388108.0	+	NCBI	
23981-172	NC_000007.14	1357.0	SL009336	CBPA1	Carboxypeptidase A1	P15085	Human	CPA1	ENSG00000091704	HGNC:2296	chromosome	7	130380494.0	130388108.0	+	NCBI	
9276-7	NC_000007.14	1358.0	SL009343	CBPA2	Carboxypeptidase A2	P48052	Human	CPA2	ENSG00000158516	HGNC:2297	chromosome	7	130266863.0	130289798.0	+	NCBI	
15375-49	NC_000003.12	1360.0	SL011428	Carboxypeptidase B1	Carboxypeptidase B	P15086	Human	CPB1	ENSG00000153002	HGNC:2299	chromosome	3	148827811.0	148860187.0	+	NCBI	
6356-3	NC_000003.12	1360.0	SL011428	Carboxypeptidase B1	Carboxypeptidase B	P15086	Human	CPB1	ENSG00000153002	HGNC:2299	chromosome	3	148827811.0	148860187.0	+	NCBI	
3518-54	NC_000013.11	1361.0	SL004015	TAFI	Carboxypeptidase B2	Q96IY4	Human	CPB2	ENSG00000080618	HGNC:2300	chromosome	13	46053186.0	46105033.0	-	NCBI	
7917-17	NC_000017.11	1362.0	SL006413	CBPD	Carboxypeptidase D	O75976	Human	CPD	ENSG00000108582	HGNC:2301	chromosome	17	30378927.0	30469989.0	+	NCBI	
5653-23	NC_000007.14	136242.0	SL017074	PRS37	Probable inactive serine protease 37	A4D1T9	Human	PRSS37	ENSG00000165076	HGNC:29211	chromosome	7	141836278.0	141841485.0	-	NCBI	
8298-8	NC_000007.14	136263.0	SL018431	CG045	Serine-rich single-pass membrane protein 1	Q8WWF3	Human	SSMEM1	ENSG00000165120	HGNC:29580	chromosome	7	130205410.0	130216844.0	+	NCBI	
5343-74	NC_000004.12	1363.0	SL008703	CBPE	Carboxypeptidase E	P16870	Human	CPE	ENSG00000109472	HGNC:2303	chromosome	4	165379008.0	165498547.0	+	NCBI	
6024-68	NC_000004.12	1363.0	SL008703	CBPE	Carboxypeptidase E	P16870	Human	CPE	ENSG00000109472	HGNC:2303	chromosome	4	165379008.0	165498547.0	+	NCBI	
7768-10	NC_000012.12	1368.0	SL008646	CBPM	Carboxypeptidase M	P14384	Human	CPM	ENSG00000135678	HGNC:2311	chromosome	12	68842197.0	68963469.0	-	NCBI	
9416-77	NC_000012.12	1368.0	SL008646	CBPM	Carboxypeptidase M	P14384	Human	CPM	ENSG00000135678	HGNC:2311	chromosome	12	68842197.0	68963469.0	-	NCBI	
7142-5	NC_000010.11	1369.0	SL018083	CBPN	Carboxypeptidase N catalytic chain	P15169	Human	CPN1	ENSG00000120054	HGNC:2312	chromosome	10	100042193.0	100081869.0	-	NCBI	
6415-90	NC_000003.12	1370.0	SL017429	CPN2	Carboxypeptidase N subunit 2	P22792	Human	CPN2	ENSG00000178772	HGNC:2313	chromosome	3	194339768.0	194351328.0	-	NCBI	
18241-18	NC_000003.12	1371.0	SL020919	HEM6	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	P36551	Human	CPOX	ENSG00000080819	HGNC:2321	chromosome	3	98570488.0	98593611.0	-	NCBI	
24642-21	NC_000008.11	137392.0	SL023249	FA92A	Protein FAM92A	A1XBS5	Human	CIBAR1	ENSG00000188343	HGNC:30452	chromosome	8	93700550.0	93731527.0	+	NCBI	
11709-29	NC_000022.11	1375.0	SL015112	CPT1B	Carnitine O-palmitoyltransferase 1, muscle isoform	Q92523	Human	CPT1B	ENSG00000205560	HGNC:2329	chromosome	22	50568861.0	50578612.0	-	NCBI	
19556-12	NC_000001.11	1378.0	SL004554	Complement receptor type 1	Complement receptor type 1	P17927	Human	CR1	ENSG00000203710	HGNC:2334	chromosome	1	207496157.0	207641765.0	+	NCBI	
18435-40	NC_000008.11	137886.0	SL021481	UBX2B	UBX domain-containing protein 2B	Q14CS0	Human	UBXN2B	ENSG00000215114	HGNC:27035	chromosome	8	58411361.0	58451501.0	+	NCBI	
11324-3	NC_000008.11	137902.0	SL006952	PXDNL	Peroxidasin-like protein	A1KZ92	Human	PXDNL	ENSG00000147485	HGNC:26359	chromosome	8	51319577.0	51809445.0	-	NCBI	
16307-22	NC_000008.11	137970.0	SL005231	UNC5H4	Netrin receptor UNC5D	Q6UXZ4	Human	UNC5D	ENSG00000156687	HGNC:18634	chromosome	8	35235475.0	35796540.0	+	NCBI	
5140-56	NC_000008.11	137970.0	SL005231	UNC5H4	Netrin receptor UNC5D	Q6UXZ4	Human	UNC5D	ENSG00000156687	HGNC:18634	chromosome	8	35235475.0	35796540.0	+	NCBI	
8624-16	NC_000008.11	137970.0	SL005231	UNC5H4	Netrin receptor UNC5D	Q6UXZ4	Human	UNC5D	ENSG00000156687	HGNC:18634	chromosome	8	35235475.0	35796540.0	+	NCBI	
15570-99	NC_000001.11	1380.0	SL004551	Complement receptor type 2	Complement receptor type 2	P20023	Human	CR2	ENSG00000117322	HGNC:2336	chromosome	1	207454328.0	207489892.0	+	NCBI	
22545-20	NC_000008.11	138046.0	SL022901	RALYL	RNA-binding Raly-like protein	Q86SE5	Human	RALYL	ENSG00000184672	HGNC:27036	chromosome	8	84182787.0	84921844.0	+	NCBI	
11967-23	NC_000015.10	1381.0	SL013765	RABP1	Cellular retinoic acid-binding protein 1	P29762	Human	CRABP1	ENSG00000166426	HGNC:2338	chromosome	15	78340353.0	78348225.0	+	NCBI	
23638-3	NC_000009.12	138199.0	SL023223	CARME	Carnosine N-methyltransferase	Q8N4J0	Human	CARNMT1	ENSG00000156017	HGNC:23435	chromosome	9	74980790.0	75028430.0	-	NCBI	
11696-7	NC_000001.11	1382.0	SL008838	RABP2	Cellular retinoic acid-binding protein 2	P29373	Human	CRABP2	ENSG00000143320	HGNC:2339	chromosome	1	156699606.0	156705784.0	-	NCBI	
5643-2	NC_000009.12	138307.0	SL012575	LCN8	Epididymal-specific lipocalin-8	Q6JVE9	Human	LCN8	ENSG00000204001	HGNC:27038	chromosome	9	136754386.0	136758543.0	-	NCBI	
12637-7	NC_000009.12	1384.0	SL019832	CACP	Carnitine O-acetyltransferase	P43155	Human	CRAT	ENSG00000095321	HGNC:2342	chromosome	9	129094794.0	129110793.0	-	NCBI	
20128-1	NC_000002.12	1385.0	SL006051	CREB1	cAMP response element-binding protein	P16220	Human	CREB1	ENSG00000118260	HGNC:2345	chromosome	2	207529962.0	207605988.0	+	NCBI	
13614-6	NC_000016.10	1387.0	SL003777	CREB-binding protein	CREB-binding protein	Q92793	Human	CREBBP	ENSG00000005339	HGNC:2348	chromosome	16	3725054.0	3880713.0	-	NCBI	
25484-120	NC_000009.12	138715.0	SL021128	ARI3C	AT-rich interactive domain-containing protein 3C	A6NKF2	Human	ARID3C	ENSG00000205143	HGNC:21209	chromosome	9	34621049.0	34633011.0	-	NCBI	
24251-44	NC_000009.12	138716.0	SL023431	RP25L	Ribonuclease P protein subunit p25-like protein	Q8N5L8	Human	RPP25L	ENSG00000164967	HGNC:19909	chromosome	9	34610495.0	34612097.0	-	NCBI	
11387-3	NT_167247.2	1388.0	SL019420	ATF6B	Cyclic AMP-dependent transcription factor ATF-6 beta	Q99941	Human	ATF6B	ENSG00000228628|ENSG00000213676|ENSG00000234539|ENSG00000168468	HGNC:2349	alternate scaffold	6	3457284.0	3470266.0	-	NCBI	
11387-3	NC_000006.12	1388.0	SL019420	ATF6B	Cyclic AMP-dependent transcription factor ATF-6 beta	Q99941	Human	ATF6B	ENSG00000228628|ENSG00000213676|ENSG00000234539|ENSG00000168468	HGNC:2349	chromosome	6	32115264.0	32128246.0	-	NCBI	
11387-3	NT_113891.3	1388.0	SL019420	ATF6B	Cyclic AMP-dependent transcription factor ATF-6 beta	Q99941	Human	ATF6B	ENSG00000228628|ENSG00000213676|ENSG00000234539|ENSG00000168468	HGNC:2349	alternate scaffold	6	3553597.0	3566577.0	-	NCBI	
11387-3	NT_167245.2	1388.0	SL019420	ATF6B	Cyclic AMP-dependent transcription factor ATF-6 beta	Q99941	Human	ATF6B	ENSG00000228628|ENSG00000213676|ENSG00000234539|ENSG00000168468	HGNC:2349	alternate scaffold	6	3356630.0	3369610.0	-	NCBI	
22115-2	NC_000012.12	1389.0	SL022880	CRBL2	cAMP-responsive element-binding protein-like 2	O60519	Human	CREBL2	ENSG00000111269	HGNC:2350	chromosome	12	12611876.0	12645108.0	+	NCBI	
22116-9	NC_000010.11	1390.0	SL022951	CREM	cAMP-responsive element modulator	Q03060	Human	CREM	ENSG00000095794	HGNC:2352	chromosome	10	35126846.0	35212958.0	+	NCBI	
7139-14	NC_000023.11	139065.0	SL018085	SLIK4	SLIT and NTRK-like protein 4	Q8IW52	Human	SLITRK4		HGNC:23502	chromosome	23	143622790.0	143636101.0	-	NCBI	
22787-39	NC_000023.11	139067.0	SL022927	SPXN3	Sperm protein associated with the nucleus on the X chromosome N3	Q5MJ09	Human	SPANXN3	ENSG00000189252	HGNC:33176	chromosome	23	143508735.0	143517475.0	-	NCBI	
5614-44	NC_000008.11	1392.0	SL003526	CRH	Corticoliberin	P06850	Human	CRH	ENSG00000147571	HGNC:2355	chromosome	8	66176376.0	66178464.0	-	NCBI	
19637-9	NC_000008.11	1392.0	SL003526	CRH	Corticoliberin	P06850	Human	CRH	ENSG00000147571	HGNC:2355	chromosome	8	66176376.0	66178464.0	-	NCBI	
6039-24	NC_000005.10	1393.0	SL017254	CRHBP	Corticotropin-releasing factor-binding protein	P24387	Human	CRHBP	ENSG00000145708	HGNC:2356	chromosome	5	76953045.0	76981159.0	+	NCBI	
22149-2	NC_000023.11	139341.0	SL022778	FUND1	FUN14 domain-containing protein 1	Q8IVP5	Human	FUNDC1	ENSG00000069509	HGNC:28746	chromosome	23	44523639.0	44542859.0	-	NCBI	
11456-2	NC_000023.11	139422.0	SL019448	MAGBA	Melanoma-associated antigen B10	Q96LZ2	Human	MAGEB10	ENSG00000177689	HGNC:25377	chromosome	23	27807990.0	27823014.0	+	NCBI	
21354-92	NC_000023.11	139596.0	SL022288	UPP	Uracil phosphoribosyltransferase homolog	Q96BW1	Human	UPRT	ENSG00000094841	HGNC:28334	chromosome	23	75156369.0	75304897.0	+	NCBI	
18275-5	NC_000014.9	1396.0	SL014820	CRIP1	Cysteine-rich protein 1	P50238	Human	CRIP1	ENSG00000213145	HGNC:2360	chromosome	14	105486886.0	105488947.0	+	NCBI	
9053-16	NC_000014.9	1397.0	SL008130	CRIP2	Cysteine-rich protein 2	P52943	Human	CRIP2	ENSG00000182809	HGNC:2361	chromosome	14	105472945.0	105480170.0	+	NCBI	
4976-57	NC_000017.11	1398.0	SL013240	CRK	Adapter molecule crk	P46108	Human	CRK	ENSG00000167193	HGNC:2362	chromosome	17	1420693.0	1456232.0	-	NCBI	
4976-57	NT_187613.1	1398.0	SL013240	CRK	Adapter molecule crk	P46108	Human	CRK	ENSG00000167193	HGNC:2362	alternate scaffold	17	362719.0	379185.0	-	NCBI	
9877-28	NC_000022.11	1399.0	SL013040	CRKL	Crk-like protein	P46109	Human	CRKL	ENSG00000099942	HGNC:2363	chromosome	22	20917407.0	20953747.0	+	NCBI	
18323-39	NC_000004.12	1400.0	SL005739	DRP-1	Dihydropyrimidinase-related protein 1	Q14194	Human	CRMP1	ENSG00000072832	HGNC:2365	chromosome	4	5820764.0	5893086.0	-	NCBI	
4337-49	NC_000001.11	1401.0	SL000051	CRP	C-reactive protein	P02741	Human	CRP	ENSG00000132693	HGNC:2367	chromosome	1	159712289.0	159714589.0	-	NCBI	
3196-6	NC_000005.10	1404.0	SL008023	HPLN1	Hyaluronan and proteoglycan link protein 1	P10915	Human	HAPLN1	ENSG00000145681	HGNC:2380	chromosome	5	83637805.0	83720855.0	-	NCBI	
22071-38	NC_000012.12	140461.0	SL021955	ASB8	Ankyrin repeat and SOCS box protein 8	Q9H765	Human	ASB8	ENSG00000177981	HGNC:17183	chromosome	12	48147789.0	48157515.0	-	NCBI	
19601-15	NC_000023.11	140462.0	SL019725	ASB9	Ankyrin repeat and SOCS box protein 9	Q96DX5	Human	ASB9	ENSG00000102048	HGNC:17184	chromosome	23	15243987.0	15270467.0	-	NCBI	
20078-6	NC_000012.12	140465.0	SL008040	MYL6B	Myosin light chain 6B	P14649	Human	MYL6B	ENSG00000196465	HGNC:29823	chromosome	12	56152587.0	56157982.0	+	NCBI	
14227-21	NC_000012.12	140465.0	SL008040	MYL6B	Myosin light chain 6B	P14649	Human	MYL6B	ENSG00000196465	HGNC:29823	chromosome	12	56152587.0	56157982.0	+	NCBI	
17836-17	NC_000001.11	140576.0	SL005108	S100A16	Protein S100-A16	Q96FQ6	Human	S100A16	ENSG00000188643	HGNC:20441	chromosome	1	153606883.0	153613137.0	-	NCBI	
5763-67	NC_000008.11	140596.0	SL004535	HBD-4	Beta-defensin 104	Q8WTQ1	Human	DEFB104A	ENSG00000176782|ENSG00000285034|ENSG00000277006|ENSG00000177023	HGNC:18115	chromosome	8	7836436.0	7841242.0	+	NCBI	
5763-67	NW_018654717.1	140596.0	SL004535	HBD-4	Beta-defensin 104	Q8WTQ1	Human	DEFB104A	ENSG00000176782|ENSG00000285034|ENSG00000277006|ENSG00000177023	HGNC:18115	fix patch	8	744233.0	749041.0	+	NCBI	
25227-20	NW_025791816.1	140597.0	SL023731	TCAL2	Transcription elongation factor A protein-like 2	Q9H3H9	Human	TCEAL2	ENSG00000184905	HGNC:29818	fix patch	23	20768.0	22801.0	+	NCBI	
25227-20	NC_000023.11	140597.0	SL023731	TCAL2	Transcription elongation factor A protein-like 2	Q9H3H9	Human	TCEAL2	ENSG00000184905	HGNC:29818	chromosome	23	102125679.0	102127712.0	+	NCBI	
15336-7	NC_000022.11	140606.0	SL019976	SELM	Selenoprotein M	Q8WWX9	Human	SELENOM	ENSG00000198832	HGNC:30397	chromosome	22	31104777.0	31107568.0	-	NCBI	
12703-6	NC_000001.11	140609.0	SL019810	NEK7	Serine/threonine-protein kinase Nek7	Q8TDX7	Human	NEK7	ENSG00000151414	HGNC:13386	chromosome	1	198156998.0	198322420.0	+	NCBI	
5695-5	NC_000020.11	140683.0	SL010290	SPLC2	BPI fold-containing family A member 2	Q96DR5	Human	BPIFA2	ENSG00000131050	HGNC:16203	chromosome	20	33161770.0	33181412.0	+	NCBI	
16302-11	NC_000020.11	140683.0	SL010290	SPLC2	BPI fold-containing family A member 2	Q96DR5	Human	BPIFA2	ENSG00000131050	HGNC:16203	chromosome	20	33161770.0	33181412.0	+	NCBI	
6384-19	NC_000020.11	140686.0	SL012661	WFDC3	WAP four-disulfide core domain protein 3	Q8IUB2	Human	WFDC3	ENSG00000124116	HGNC:15957	chromosome	20	45774213.0	45791883.0	-	NCBI	
5688-65	NC_000020.11	140689.0	SL012852	CBLN4	Cerebellin-4	Q9NTU7	Human	CBLN4	ENSG00000054803	HGNC:16231	chromosome	20	55997357.0	56005519.0	-	NCBI	
23256-21	NC_000020.11	140711.0	SL023598	TLDC2	TLD domain-containing protein 2	A0PJX2	Human	TLDC2	ENSG00000101342	HGNC:16112	chromosome	20	36876121.0	36894235.0	+	NCBI	
11260-47	NC_000020.11	140732.0	SL012729	SPA4L	SUN domain-containing protein 5	Q8TC36	Human	SUN5	ENSG00000167098	HGNC:16252	chromosome	20	32983775.0	33004433.0	-	NCBI	
25459-3	NW_025791811.1	140733.0	SL023704	MACD2	O-acetyl-ADP-ribose deacetylase MACROD2	A1Z1Q3	Human	MACROD2	ENSG00000172264	HGNC:16126	fix patch	20	209125.0	248432.0	+	NCBI	
25459-3	NC_000020.11	140733.0	SL023704	MACD2	O-acetyl-ADP-ribose deacetylase MACROD2	A1Z1Q3	Human	MACROD2	ENSG00000172264	HGNC:16126	chromosome	20	13995516.0	16053197.0	+	NCBI	
11493-169	NC_000017.11	140735.0	SL019474	DYL2	Dynein light chain 2, cytoplasmic	Q96FJ2	Human	DYNLL2	ENSG00000264364	HGNC:24596	chromosome	17	58083419.0	58095542.0	+	NCBI	
18213-30	NC_000002.12	140739.0	SL016497	UBE2F	NEDD8-conjugating enzyme UBE2F	Q969M7	Human	UBE2F	ENSG00000184182	HGNC:12480	chromosome	2	237967014.0	238042782.0	+	NCBI	
11654-77	NC_000006.12	140767.0	SL019578	NRSN1	Neurensin-1	Q8IZ57	Human	NRSN1	ENSG00000152954	HGNC:17881	chromosome	6	24126215.0	24147530.0	+	NCBI	
11566-48	NC_000012.12	140807.0	SL009148	Keratin 72	Keratin, type II cytoskeletal 72	Q14CN4	Human	KRT72	ENSG00000170486	HGNC:28932	chromosome	12	52585589.0	52602953.0	-	NCBI	
14268-4	NC_000020.11	140809.0	SL007647	SRXN1	Sulfiredoxin-1	Q9BYN0	Human	SRXN1	ENSG00000271303	HGNC:16132	chromosome	20	646615.0	653200.0	-	NCBI	
13429-3	NC_000020.11	140832.0	SL012827	WF10A	WAP four-disulfide core domain protein 10A	Q9H1F0	Human	WFDC10A	ENSG00000180305	HGNC:16139	chromosome	20	45629739.0	45631196.0	+	NCBI	
16863-47	NC_000020.11	140838.0	SL016552	NANP	N-acylneuraminate-9-phosphatase	Q8TBE9	Human	NANP	ENSG00000170191	HGNC:16140	chromosome	20	25612935.0	25624014.0	-	NCBI	
20543-19	NC_000020.11	140850.0	SL007658	DB127	Beta-defensin 127	Q9H1M4	Human	DEFB127	ENSG00000088782	HGNC:16206	chromosome	20	157454.0	159163.0	+	NCBI	
14175-78	NC_000020.11	140856.0	SL019907	SCP2D	SCP2 sterol-binding domain-containing protein 1	Q9UJQ7	Human	SCP2D1	ENSG00000132631	HGNC:16211	chromosome	20	18813783.0	18814378.0	+	NCBI	
8355-80	NC_000020.11	140862.0	SL018469	ISM1	Isthmin-1	B1AKI9	Human	ISM1	ENSG00000101230	HGNC:16213	chromosome	20	13221274.0	13326723.0	+	NCBI	
13412-5	NC_000020.11	140870.0	SL012556	WFDC6	WAP four-disulfide core domain protein 6	Q9BQY6	Human	WFDC6	ENSG00000243543	HGNC:38825	chromosome	20	45534196.0	45539482.0	-	NCBI	
7046-6	NC_000020.11	140873.0	SL018041	CT173	Uncharacterized protein C20orf173	Q96LM9	Human	C20orf173	ENSG00000125975	HGNC:16166	chromosome	20	35520741.0	35529652.0	-	NCBI	
8347-222	NC_000020.11	140881.0	SL012830	DB129	Beta-defensin 129	Q9H1M3	Human	DEFB129	ENSG00000125903	HGNC:16218	chromosome	20	227258.0	229886.0	+	NCBI	
9083-35	NC_000020.11	140885.0	SL008967	SHPS1	Tyrosine-protein phosphatase non-receptor type substrate 1	P78324	Human	SIRPA	ENSG00000198053	HGNC:9662	chromosome	20	1894167.0	1940592.0	+	NCBI	
5430-66	NC_000020.11	140885.0	SL008967	SHPS1	Tyrosine-protein phosphatase non-receptor type substrate 1	P78324	Human	SIRPA	ENSG00000198053	HGNC:9662	chromosome	20	1894167.0	1940592.0	+	NCBI	
22523-4	NC_000023.11	140886.0	SL022960	PABP5	Polyadenylate-binding protein 5	Q96DU9	Human	PABPC5	ENSG00000174740	HGNC:13629	chromosome	23	91434839.0	91438584.0	+	NCBI	
18395-5	NC_000003.12	141.0	SL021343	ADPRH	[Protein ADP-ribosylarginine] hydrolase	P54922	Human	ADPRH	ENSG00000144843	HGNC:269	chromosome	3	119579492.0	119589945.0	+	NCBI	
23354-12	NC_000002.12	1412.0	SL023714	CRBA2	Beta-crystallin A2	P53672	Human	CRYBA2	ENSG00000163499	HGNC:2395	chromosome	2	218990190.0	218993422.0	-	NCBI	
17751-68	NC_000022.11	1414.0	SL020925	CRBB1	Beta-crystallin B1	P53674	Human	CRYBB1	ENSG00000100122	HGNC:2397	chromosome	22	26599278.0	26618027.0	-	NCBI	
10000-28	NC_000022.11	1415.0	SL019233	CRBB2	Beta-crystallin B2	P43320	Human	CRYBB2	ENSG00000244752	HGNC:2398	chromosome	22	25211661.0	25231869.0	+	NCBI	
23262-11	NC_000022.11	1417.0	SL023204	CRBB3	Beta-crystallin B3	P26998	Human	CRYBB3	ENSG00000100053	HGNC:2400	chromosome	22	25199858.0	25207359.0	+	NCBI	
24449-11	NC_000002.12	1418.0	SL021762	CRGA	Gamma-crystallin A	P11844	Human	CRYGA	ENSG00000168582	HGNC:2408	chromosome	2	208160740.0	208163589.0	-	NCBI	
8893-29	NC_000001.11	142.0	SL025952	PARP:region 1	Poly [ADP-ribose] polymerase 1:region 1	P09874	Human	PARP1	ENSG00000143799	HGNC:270	chromosome	1	226360691.0	226408093.0	-	NCBI	
10534-40	NC_000001.11	142.0	SL025953	PARP:BRCT domain	Poly [ADP-ribose] polymerase 1:BRCA1 C-terminal:BRCA1 C-terminus domian	P09874	Human	PARP1	ENSG00000143799	HGNC:270	chromosome	1	226360691.0	226408093.0	-	NCBI	
18203-9	NW_018654710.1	1420.0	SL020916	CRGC	Gamma-crystallin C	P07315	Human	CRYGC	ENSG00000163254|ENSG00000285011	HGNC:2410	novel patch	2	126431.0	137394.0	-	NCBI	
18203-9	NC_000002.12	1420.0	SL020916	CRGC	Gamma-crystallin C	P07315	Human	CRYGC	ENSG00000163254|ENSG00000285011	HGNC:2410	chromosome	2	208128137.0	208129828.0	-	NCBI	
12366-16	NC_000002.12	1421.0	SL008832	CRGD	Gamma-crystallin D	P07320	Human	CRYGD	ENSG00000118231|ENSG00000285434	HGNC:2411	chromosome	2	208121607.0	208124524.0	-	NCBI	
